surah_no,surah_name_en,surah_name_roman,ayah_no_surah,ayah_no_quran,ayah_en,ruko_no,juz_no,manzil_no,hizb_quarter,place_of_revelation,sajah_ayah,no_of_word_ayah
5,The Table Spread,Al-Ma'idah,15,684,"O People of the Book! Now Our Messenger has come to you, revealing much of what you have hidden of the Scriptures and disregarding much. There certainly has come to you from Allah a light and a clear Book",88,6,2,44,Medinan,FALSE,24
5,The Table Spread,Al-Ma'idah,16,685,"through which Allah guides those who seek His pleasure to the ways of peace, brings them out of darkness and into light by His Will, and guides them to the Straight Path.",88,6,2,44,Medinan,FALSE,18
5,The Table Spread,Al-Ma'idah,17,686,"Indeed, those who say, “Allah is the Messiah, son of Mary,” have fallen into disbelief. Say, ˹O Prophet,˺ “Who has the power to prevent Allah if He chose to destroy the Messiah, son of Mary, his mother, and everyone in the world all together?” To Allah ˹alone˺ belongs the kingdom of the heavens and the earth and everything in between. He creates whatever He wills. And Allah is Most Capable of everything.",88,6,2,44,Medinan,FALSE,46
5,The Table Spread,Al-Ma'idah,18,687,"The Jews and the Christians each say, “We are the children of Allah and His most beloved!” Say, ˹O Prophet,˺ “Why then does He punish you for your sins? No! You are only humans like others of His Own making. He forgives whoever He wills and punishes whoever He wills. To Allah ˹alone˺ belongs the kingdom of the heavens and the earth and everything in between. And to Him is the final return.”",88,6,2,44,Medinan,FALSE,35
5,The Table Spread,Al-Ma'idah,19,688,"O People of the Book! Our Messenger has indeed come to you, making things clear to you after an interval between the messengers so you do not say, “There has never come to us a deliverer of good news or a warner.” Now there has come to you a deliverer of good news and a warner. And Allah is Most Capable of everything.",88,6,2,44,Medinan,FALSE,30
5,The Table Spread,Al-Ma'idah,20,689,"And ˹remember˺ when Moses said to his people, “O my people! Remember Allah’s favours upon you when He raised prophets from among you, made you sovereign,",89,6,2,44,Medinan,FALSE,22
5,The Table Spread,Al-Ma'idah,21,690,O  my people! Enter the Holy Land which Allah has destined for you ˹to enter˺. And do not turn back or else you will become losers.”,89,6,2,44,Medinan,FALSE,14
5,The Table Spread,Al-Ma'idah,22,691,"They replied, “O Moses! There is an enormously powerful people there, so we will never ˹be able to˺ enter it until they leave. If they do, then we will enter!”",89,6,2,44,Medinan,FALSE,17
5,The Table Spread,Al-Ma'idah,23,692,"Two God-fearing men—who had been blessed by Allah—said, “Surprise them through the gate. If you do, you will certainly prevail. Put your trust in Allah if you are ˹truly˺ believers.”",89,6,2,44,Medinan,FALSE,22
5,The Table Spread,Al-Ma'idah,24,693,"˹Yet˺ they said, “O Moses! ˹Still˺ we will never enter as long as they remain there. So go—both you and your Lord—and fight; we are staying right here!”",89,6,2,44,Medinan,FALSE,17
5,The Table Spread,Al-Ma'idah,25,694,"Moses pleaded, “My Lord! I have no control over anyone except myself and my brother. So set us apart from the rebellious people.”",89,6,2,44,Medinan,FALSE,14
5,The Table Spread,Al-Ma'idah,26,695,"Allah replied, “Then this land is forbidden to them for forty years, during which they will wander through the land. So do not grieve for the rebellious people.”",89,6,2,44,Medinan,FALSE,17
5,The Table Spread,Al-Ma'idah,27,696,"Relate to them in truth ˹O Prophet˺ the story of Adam’s two sons—how each offered a sacrifice: Abel’s offering was accepted while Cain’s was not. So Cain threatened, “I will kill you!” His brother replied, “Allah only accepts ˹the offering˺ of the sincerely devout.",90,6,2,45,Medinan,FALSE,26
5,The Table Spread,Al-Ma'idah,28,697,"If you raise your hand to kill me, I will not raise mine to kill you, because I fear Allah—the Lord of all worlds.",90,6,2,45,Medinan,FALSE,17
5,The Table Spread,Al-Ma'idah,29,698,"I want to let you bear your sin against me along with your other sins, then you will be one of those destined to the Fire. And that is the reward of the wrongdoers.”",90,6,2,45,Medinan,FALSE,14
5,The Table Spread,Al-Ma'idah,30,699,"Yet Cain convinced himself to kill his brother, so he killed him—becoming a loser.",90,6,2,45,Medinan,FALSE,9
5,The Table Spread,Al-Ma'idah,31,700,"Then Allah sent a crow digging ˹a grave˺ in the ground ˹for a dead crow˺, in order to show him how to bury the corpse of his brother. He cried, “Alas! Have I ˹even˺ failed to be like this crow and bury the corpse of my brother?” So he became regretful.",90,6,2,45,Medinan,FALSE,27
5,The Table Spread,Al-Ma'idah,32,701,"That is why We ordained for the Children of Israel that whoever takes a life—unless as a punishment for murder or mischief in the land—it will be as if they killed all of humanity; and whoever saves a life, it will be as if they saved all of humanity. ˹Although˺ Our messengers already came to them with clear proofs, many of them still transgressed afterwards through the land.",90,6,2,45,Medinan,FALSE,41
5,The Table Spread,Al-Ma'idah,33,702,"Indeed, the penalty for those who wage war against Allah and His Messenger and spread mischief in the land is death, crucifixion, cutting off their hands and feet on opposite sides, or exile from the land. This ˹penalty˺ is a disgrace for them in this world, and they will suffer a tremendous punishment in the Hereafter.",90,6,2,45,Medinan,FALSE,36
5,The Table Spread,Al-Ma'idah,34,703,"As for those who repent before you seize them, then know that Allah is All-Forgiving, Most Merciful.",90,6,2,45,Medinan,FALSE,14
5,The Table Spread,Al-Ma'idah,35,704,"O believers! Be mindful of Allah and seek what brings you closer to Him and struggle in His Way, so you may be successful.",91,6,2,45,Medinan,FALSE,13
5,The Table Spread,Al-Ma'idah,36,705,"As for the disbelievers, even if they were to possess everything in the world twice over ˹and offer it all˺ to ransom themselves from the punishment of the Day of Judgment, it would never be accepted from them. And they will suffer a painful punishment.",91,6,2,45,Medinan,FALSE,25
5,The Table Spread,Al-Ma'idah,37,706,They will be desperate to get out of the Fire but they will never be able to. And they will suffer an everlasting punishment.,91,6,2,45,Medinan,FALSE,13
5,The Table Spread,Al-Ma'idah,38,707,"As for male and female thieves, cut off their hands for what they have done—a deterrent from Allah. And Allah is Almighty, All-Wise.",91,6,2,45,Medinan,FALSE,14
5,The Table Spread,Al-Ma'idah,39,708,"But whoever repents after their wrongdoing and mends their ways, Allah will surely turn to them in forgiveness. Indeed, Allah is All-Forgiving, Most Merciful.",91,6,2,45,Medinan,FALSE,15
5,The Table Spread,Al-Ma'idah,40,709,Do you not know that the kingdom of the heavens and the earth belongs to Allah ˹alone˺? He punishes whoever He wills and forgives whoever He wills. And Allah is Most Capable of everything.,91,6,2,45,Medinan,FALSE,20
5,The Table Spread,Al-Ma'idah,41,710,"O Messenger! Do not grieve for those who race to disbelieve—those who say, “We believe” with their tongues, but their hearts are in disbelief. Nor those among the Jews who eagerly listen to lies, attentive to those who are too arrogant to come to you. They distort the Scripture, taking rulings out of context, then say, “If this is the ruling you get ˹from Muhammad˺, accept it. If not, beware!” Whoever Allah allows to be deluded, you can never be of any help to them against Allah. It is not Allah’s Will to purify their hearts. For them is disgrace in this world, and they will suffer a tremendous punishment in the Hereafter.",91,6,2,46,Medinan,FALSE,76
5,The Table Spread,Al-Ma'idah,42,711,"They eagerly listen to falsehood and consume forbidden gain. So if they come to you ˹O Prophet˺, either judge between them or turn away from them. If you turn away from them, they cannot harm you whatsoever. But if you judge between them, then do so with justice. Surely Allah loves those who are just.",91,6,2,46,Medinan,FALSE,30
5,The Table Spread,Al-Ma'idah,43,712,"But why do they come to you for judgment when they ˹already˺ have the Torah containing Allah’s judgment, then they turn away after all? They are not ˹true˺ believers.",91,6,2,46,Medinan,FALSE,16
5,The Table Spread,Al-Ma'idah,44,713,"Indeed, We revealed the Torah, containing guidance and light, by which the prophets, who submitted themselves to Allah, made judgments for Jews. So too did the rabbis and scholars judge according to Allah’s Book, with which they were entrusted and of which they were made keepers. So do not fear the people; fear Me! Nor trade my revelations for a fleeting gain. And those who do not judge by what Allah has revealed are ˹truly˺ the disbelievers.",92,6,2,46,Medinan,FALSE,44
5,The Table Spread,Al-Ma'idah,45,714,"We ordained for them in the Torah, “A life for a life, an eye for an eye, a nose for a nose, an ear for an ear, a tooth for a tooth—and for wounds equal retaliation.” But whoever waives it charitably, it will be atonement for them. And those who do not judge by what Allah has revealed are ˹truly˺ the wrongdoers.",92,6,2,46,Medinan,FALSE,33
5,The Table Spread,Al-Ma'idah,46,715,"Then in the footsteps of the prophets, We sent Jesus, son of Mary, confirming the Torah revealed before him. And We gave him the Gospel containing guidance and light and confirming what was revealed in the Torah—a guide and a lesson to the God-fearing.",92,6,2,46,Medinan,FALSE,27
5,The Table Spread,Al-Ma'idah,47,716,So let the people of the Gospel judge by what Allah has revealed in it. And those who do not judge by what Allah has revealed are ˹truly˺ the rebellious.,92,6,2,46,Medinan,FALSE,17
5,The Table Spread,Al-Ma'idah,48,717,"We have revealed to you ˹O Prophet˺ this Book with the truth, as a confirmation of previous Scriptures and a supreme authority on them. So judge between them by what Allah has revealed, and do not follow their desires over the truth that has come to you. To each of you We have ordained a code of law and a way of life. If Allah had willed, He would have made you one community, but His Will is to test you with what He has given ˹each of˺ you. So compete with one another in doing good. To Allah you will all return, then He will inform you ˹of the truth˺ regarding your differences.",92,6,2,46,Medinan,FALSE,57
5,The Table Spread,Al-Ma'idah,49,718,"And judge between them ˹O Prophet˺ by what Allah has revealed, and do not follow their desires. And beware, so they do not lure you away from some of what Allah has revealed to you. If they turn away ˹from Allah’s judgment˺, then know that it is Allah’s Will to repay them for some of their sins, and that many people are indeed rebellious.",92,6,2,46,Medinan,FALSE,35
5,The Table Spread,Al-Ma'idah,50,719,Is it the judgment of ˹pre-Islamic˺ ignorance they seek? Who could be a better judge than Allah for people of sure faith?,92,6,2,46,Medinan,FALSE,11
5,The Table Spread,Al-Ma'idah,51,720,O believers! Take neither Jews nor Christians as guardians—they are guardians of each other. Whoever does so will be counted as one of them. Surely Allah does not guide the wrongdoing people.,93,6,2,47,Medinan,FALSE,26
5,The Table Spread,Al-Ma'idah,52,721,"You see those with sickness in their hearts racing for their guardianship, saying ˹in justification˺, “We fear a turn of fortune will strike us.” But perhaps Allah will bring about ˹your˺ victory or another favour by His command, and they will regret what they have hidden in their hearts.",93,6,2,47,Medinan,FALSE,29
